"lon" "lat" "MCS" "eq.id" "Mw" "LatEp" "LonEp" "dist"
7.016 45.189 6 "1604" 5.36 45.072 7.337 28.3437307227121
7.115 44.938 6 "1604" 5.36 45.072 7.337 22.9486606845092
7.548 45.103 6 "1604" 5.36 45.072 7.337 16.9197229142729
7.228 44.942 6 "1604" 5.36 45.072 7.337 16.8044332616557
7.327 44.885 6 "1604" 5.36 45.072 7.337 20.8083227001868
7.52 45.07 6 "1604" 5.36 45.072 7.337 14.3725599757548
7.24 44.899 6 "1604" 5.36 45.072 7.337 20.694169406104
7.674 45.07 6 "1604" 5.36 45.072 7.337 26.4652534487996
7.22 44.821 6 "1604" 5.36 45.072 7.337 29.389607348446
7.22 45.233 6 "1604" 5.36 45.072 7.337 20.1164640434316
7.631 45.131 6 "1604" 5.36 45.072 7.337 23.9897263618727
7.313 45.737 5 "1604" 5.36 45.072 7.337 73.9683596533552
8.092 44.904 5 "1604" 5.36 45.072 7.337 62.2446323383521
6.702 45.077 5 "1604" 5.36 45.072 7.337 49.8659555089147
7.875 45.462 5 "1604" 5.36 45.072 7.337 60.4424390240797
8.141 44.377 5 "1604" 5.36 45.072 7.337 100.033587503891
7.028 44.622 5 "1604" 5.36 45.072 7.337 55.6524142709242
8.271 44.592 5 "1604" 5.36 45.072 7.337 90.9572367834148
7.189 44.578 5 "1604" 5.36 45.072 7.337 56.1566997194436
8.254 45.816 5 "1604" 5.36 45.072 7.337 109.369477571882
7.863 44.375 5 "1604" 5.36 45.072 7.337 87.9406991775923
6.683 45.2 5 "1604" 5.36 45.072 7.337 53.2373206345875
7.774 45.041 4 "1604" 5.36 45.072 7.337 34.4985629290636
8.418 45.322 4 "1604" 5.36 45.072 7.337 89.1468724049011
8.555 45.753 4 "1604" 5.36 45.072 7.337 121.543410839359
9.67 45.694 4 "1604" 5.36 45.072 7.337 194.881612259965
9.226 45.81 4 "1604" 5.36 45.072 7.337 168.677988682034
7.601 45.028 4 "1604" 5.36 45.072 7.337 21.3085983527233
8.898 44.419 4 "1604" 5.36 45.072 7.337 143.070443969653
5.377 43.28 4 "1604" 5.36 45.072 7.337 253.236368793301
9.19 45.464 4 "1604" 5.36 45.072 7.337 151.41737632451
8.788 44.764 4 "1604" 5.36 45.072 7.337 119.271237512562
10.522 45.606 4 "1604" 5.36 45.072 7.337 255.904177885786
8.849 44.426 4 "1604" 5.36 45.072 7.337 139.341111449783
8.864 44.897 4 "1604" 5.36 45.072 7.337 121.659759253279
9.01 44.993 4 "1604" 5.36 45.072 7.337 131.75858676031
10.329 44.801 3 "1604" 5.36 45.072 7.337 237.417507398665
7.774 43.819 3 "1604" 5.36 45.072 7.337 143.580435473946
10.486 44.073 7 "1605" 5.79 43.911 10.598 20.1187923718174
10.356 43.858 7 "1605" 5.79 43.911 10.598 20.2700980273094
10.73 43.879 7 "1605" 5.79 43.911 10.598 11.1594239995288
10.304 43.94 7 "1605" 5.79 43.911 10.598 23.7654416994118
10.794 44.207 7 "1605" 5.79 43.911 10.598 36.450001593786
10.505 43.843 7 "1605" 5.79 43.911 10.598 10.6177909312772
10.725 43.859 7 "1605" 5.79 43.911 10.598 11.7057651783697
10.771 43.882 7 "1605" 5.79 43.911 10.598 14.231983853481
10.79 43.895 7 "1605" 5.79 43.911 10.598 15.4851167269195
10.689 43.894 7 "1605" 5.79 43.911 10.598 7.53183176356291
10.499 44.036 7 "1605" 5.79 43.911 10.598 15.9985686139384
10.619 43.839 7 "1605" 5.79 43.911 10.598 8.18107306316531
10.227 43.995 7 "1605" 5.79 43.911 10.598 31.1327859618388
10.31 43.993 7 "1605" 5.79 43.911 10.598 24.7924102277577
10.704 43.897 7 "1605" 5.79 43.911 10.598 8.6338245483519
10.666 43.879 7 "1605" 5.79 43.911 10.598 6.50766393000821
10.604 43.998 7 "1605" 5.79 43.911 10.598 9.68587389900366
10.546 43.979 7 "1605" 5.79 43.911 10.598 8.63160416713985
10.616 43.683 7 "1605" 5.79 43.911 10.598 25.3935715374655
10.481 44.025 7 "1605" 5.79 43.911 10.598 15.7595028739193
10.56 43.912 7 "1605" 5.79 43.911 10.598 3.04606393841472
10.46 44.116 7 "1605" 5.79 43.911 10.598 25.3257976819036
10.435 44.06 7 "1605" 5.79 43.911 10.598 21.0848006988297
10.514 44.03 7 "1605" 5.79 43.911 10.598 14.8418157948968
10.374 43.92 7 "1605" 5.79 43.911 10.598 17.9704532696286
10.123 44.025 7 "1605" 5.79 43.911 10.598 40.0720141700803
10.337 43.874 7 "1605" 5.79 43.911 10.598 21.3151957037576
10.594 44.062 7 "1605" 5.79 43.911 10.598 16.7934833864805
10.233 43.957 7 "1605" 5.79 43.911 10.598 29.671857405019
10.795 43.878 7 "1605" 5.79 43.911 10.598 16.2062961592307
10.677 43.813 6 "1605" 5.79 43.911 10.598 12.6040427682937
10.409 43.789 6 "1605" 5.79 43.911 10.598 20.3402358273362
10.59 44.009 6 "1605" 5.79 43.911 10.598 10.9158997627096
10.62 43.71 6 "1605" 5.79 43.911 10.598 22.4197884004289
10.947 44.959 6 "1605" 5.79 43.911 10.598 119.78118045093
10.308 44.211 6 "1605" 5.79 43.911 10.598 40.6169992104963
10.975 44.472 6 "1605" 5.79 43.911 10.598 69.2440411832954
10.335 44.158 6 "1605" 5.79 43.911 10.598 34.5883461198204
10.885 44.784 6 "1605" 5.79 43.911 10.598 99.7194878170348
10.065 44.05 6 "1605" 5.79 43.911 10.598 45.3613461875718
10.421 44.988 6 "1605" 5.79 43.911 10.598 120.578204354138
11.41 45.119 6 "1605" 5.79 43.911 10.598 148.954134961884
11.311 45.017 6 "1605" 5.79 43.911 10.598 135.372371799524
10.564 44.81 6 "1605" 5.79 43.911 10.598 100.000772995189
10.411 44.109 6 "1605" 5.79 43.911 10.598 26.6154585183099
11.161 44.141 6 "1605" 5.79 43.911 10.598 51.7707989195293
11.289 44.727 6 "1605" 5.79 43.911 10.598 106.087988243116
10.433 43.828 6 "1605" 5.79 43.911 10.598 16.1284481274424
10.72 43.838 6 "1605" 5.79 43.911 10.598 12.7089993127978
10.377 44.93 6 "1605" 5.79 43.911 10.598 114.658787001714
11.83 44.894 6 "1605" 5.79 43.911 10.598 146.715793600316
10.779 44.771 6 "1605" 5.79 43.911 10.598 96.7048188516299
10.024 45.136 6 "1605" 5.79 43.911 10.598 143.612773259185
11.656 45.228 6 "1605" 5.79 43.911 10.598 168.726179270684
12.09 45.742 6 "1605" 5.79 43.911 10.598 235.143083170361
11.294 44.833 6 "1605" 5.79 43.911 10.598 116.493811141075
10.812 44.54 6 "1605" 5.79 43.911 10.598 71.9901971133322
10.648 44.179 6 "1605" 5.79 43.911 10.598 30.0670039222804
10.124 44.238 6 "1605" 5.79 43.911 10.598 52.4969661288282
11.291 44.016 6 "1605" 5.79 43.911 10.598 56.6803795228547
10.047 44.039 6 "1605" 5.79 43.911 10.598 46.3315804935674
10.204 43.93 6 "1605" 5.79 43.911 10.598 31.6276621377918
11.065 44.887 6 "1605" 5.79 43.911 10.598 114.692444787252
10.814 43.869 6 "1605" 5.79 43.911 10.598 17.9281362907039
10.668 43.851 6 "1605" 5.79 43.911 10.598 8.71705305659615
10.455 43.852 6 "1605" 5.79 43.911 10.598 13.2058138317083
10.663 43.779 6 "1605" 5.79 43.911 10.598 15.5758823449976
10.329 44.801 6 "1605" 5.79 43.911 10.598 101.247902407347
10.411 44.132 6 "1605" 5.79 43.911 10.598 28.7654404706085
10.401 43.716 6 "1605" 5.79 43.911 10.598 26.8329870799391
10.405 43.778 6 "1605" 5.79 43.911 10.598 21.4073961052874
10.533 43.91 6 "1605" 5.79 43.911 10.598 5.20817430563294
10.441 43.856 6 "1605" 5.79 43.911 10.598 13.990114247786
10.635 43.661 6 "1605" 5.79 43.911 10.598 27.9569551656995
10.979 43.847 6 "1605" 5.79 43.911 10.598 31.355334385652
10.2 43.975 6 "1605" 5.79 43.911 10.598 32.6503227810726
10.371 44.093 6 "1605" 5.79 43.911 10.598 27.188414400594
10.529 43.895 6 "1605" 5.79 43.911 10.598 5.80734905762439
11.187 44.638 6 "1605" 5.79 43.911 10.598 93.454815560265
10.792 44.056 6 "1605" 5.79 43.911 10.598 22.3804539990784
10.23 44.92 6 "1605" 5.79 43.911 10.598 115.93996883858
9.961 44.111 6 "1605" 5.79 43.911 10.598 55.5847142917739
10.781 44.541 6 "1605" 5.79 43.911 10.598 71.5542739744443
10.685 45.054 6 "1605" 5.79 43.911 10.598 127.28304866848
10.833 43.905 6 "1605" 5.79 43.911 10.598 18.8378641915949
11.097 43.781 6 "1605" 5.79 43.911 10.598 42.5476740921547
10.319 43.897 6 "1605" 5.79 43.911 10.598 22.4065649626651
10.468 44.096 6 "1605" 5.79 43.911 10.598 23.0495143375676
10.267 44.118 6 "1605" 5.79 43.911 10.598 35.0772483667154
10.288 44.11 6 "1605" 5.79 43.911 10.598 33.2303711442504
11.558 43.731 6 "1605" 5.79 43.911 10.598 79.5764177425735
10.248 43.87 6 "1605" 5.79 43.911 10.598 28.4151328481991
10.925 43.784 6 "1605" 5.79 43.911 10.598 29.7835626314312
10.588 43.727 6 "1605" 5.79 43.911 10.598 20.47559106173
10.516 43.727 6 "1605" 5.79 43.911 10.598 21.4915794078257
10.982 44.914 6 "1605" 5.79 43.911 10.598 115.623545678913
11.612 46.788 6 "1605" 5.79 43.911 10.598 329.567089046229
10.631 44.903 6 "1605" 5.79 43.911 10.598 110.336508415541
9.819 44.105 6 "1605" 5.79 43.911 10.598 65.9300187384196
10.744 43.648 6 "1605" 5.79 43.911 10.598 31.5058329398303
10.815 43.972 6 "1605" 5.79 43.911 10.598 18.6513426239773
11.022 43.732 6 "1605" 5.79 43.911 10.598 39.4115395157073
11.137 45.066 6 "1605" 5.79 43.911 10.598 135.359393784077
10.631 44.697 6 "1605" 5.79 43.911 10.598 87.438651723455
11.131 45.052 6 "1605" 5.79 43.911 10.598 133.733667796406
10.415 43.816 6 "1605" 5.79 43.911 10.598 18.0785238940591
10.874 45.066 6 "1605" 5.79 43.911 10.598 130.282681378823
10.423 44.625 6 "1605" 5.79 43.911 10.598 80.6066532712501
10.771 44.229 6 "1605" 5.79 43.911 10.598 37.9652198674258
10.744 44.992 6 "1605" 5.79 43.911 10.598 120.759010792291
10.577 43.699 6 "1605" 5.79 43.911 10.598 23.6334854720749
12.058 45.055 5 "1605" 5.79 43.911 10.598 172.032601252131
11.322 43.726 5 "1605" 5.79 43.911 10.598 61.6220945704314
10.882 45.917 5 "1605" 5.79 43.911 10.598 224.174834242998
10.467 43.748 5 "1605" 5.79 43.911 10.598 20.9507180743352
11.51 45.874 5 "1605" 5.79 43.911 10.598 229.790032272521
11.54 45.409 5 "1605" 5.79 43.911 10.598 182.469692357219
11.238 44.002 5 "1605" 5.79 43.911 10.598 52.2187716534932
9.48 44.299 5 "1605" 5.79 43.911 10.598 99.1449907031907
9.313 45.307 5 "1605" 5.79 43.911 10.598 185.582864752069
11.734 45.767 5 "1605" 5.79 43.911 10.598 224.97057496459
11.816 43.697 5 "1605" 5.79 43.911 10.598 100.599087445695
11.34 44.498 5 "1605" 5.79 43.911 10.598 88.0817316576644
10.857 44.945 5 "1605" 5.79 43.911 10.598 116.800333957563
11.388 43.953 5 "1605" 5.79 43.911 10.598 63.433960203869
10.75 45.049 5 "1605" 5.79 43.911 10.598 127.113075812042
10.905 45.624 5 "1605" 5.79 43.911 10.598 192.012161324038
11.657 46.715 5 "1605" 5.79 43.911 10.598 322.591256960349
11.168 43.795 5 "1605" 5.79 43.911 10.598 47.49045694922
11.941 46.796 5 "1605" 5.79 43.911 10.598 337.511573030786
11.536 44.537 5 "1605" 5.79 43.911 10.598 102.13547626287
13.673 45.409 5 "1605" 5.79 43.911 10.598 294.7460120135
11.138 43.82 5 "1605" 5.79 43.911 10.598 44.4574968656256
10.676 43.585 5 "1605" 5.79 43.911 10.598 36.7870177343964
11.02 43.813 5 "1605" 5.79 43.911 10.598 35.5444563856574
9.453 44.274 5 "1605" 5.79 43.911 10.598 99.9532701017318
10.6 43.539 5 "1605" 5.79 43.911 10.598 41.3648249164984
10.618 43.525 5 "1605" 5.79 43.911 10.598 42.9513263797177
10.549 43.677 5 "1605" 5.79 43.911 10.598 26.3151706878583
10.617 43.726 5 "1605" 5.79 43.911 10.598 20.6274655582796
11.037 44.162 5 "1605" 5.79 43.911 10.598 44.8380207838378
10.857 43.547 5 "1605" 5.79 43.911 10.598 45.5116921323051
10.97 43.605 5 "1605" 5.79 43.911 10.598 45.2805134410328
10.745 43.699 5 "1605" 5.79 43.911 10.598 26.3602367139374
10.4 44.435 5 "1605" 5.79 43.911 10.598 60.3680153461157
10.704 43.976 5 "1605" 5.79 43.911 10.598 11.1473316103824
11.233 43.984 5 "1605" 5.79 43.911 10.598 51.4804620041436
11.899 45.863 5 "1605" 5.79 43.911 10.598 240.026494911192
10.879 43.759 5 "1605" 5.79 43.911 10.598 28.1719425044603
12.243 44.139 5 "1605" 5.79 43.911 10.598 133.941777735618
9.402 46.322 5 "1605" 5.79 43.911 10.598 284.032514606834
9.851 45.651 5 "1605" 5.79 43.911 10.598 202.260176275799
9.95 45.888 5 "1605" 5.79 43.911 10.598 225.677307782676
9.978 45.563 5 "1605" 5.79 43.911 10.598 190.108028193453
11.127 43.422 5 "1605" 5.79 43.911 10.598 69.0437535487445
11.385 45.309 5 "1605" 5.79 43.911 10.598 167.467120253279
12.183 44.694 5 "1605" 5.79 43.911 10.598 153.258084244218
11.059 43.792 5 "1605" 5.79 43.911 10.598 39.2629788473559
12.298 45.887 5 "1605" 5.79 43.911 10.598 257.29183328097
11.876 45.231 5 "1605" 5.79 43.911 10.598 178.297532238563
11.281 46.463 5 "1605" 5.79 43.911 10.598 288.770245553627
11.838 45.827 5 "1605" 5.79 43.911 10.598 234.383253796439
10.564 43.57 5 "1605" 5.79 43.911 10.598 38.015721963187
11.523 43.891 5 "1605" 5.79 43.911 10.598 74.1442322689684
10.641 44.954 5 "1605" 5.79 43.911 10.598 116.026549161721
8.747 47.123 5 "1605" 5.79 43.911 10.598 385.146301433284
10.947 43.719 5 "1605" 5.79 43.911 10.598 35.2125683483585
9.226 45.81 5 "1605" 5.79 43.911 10.598 237.228839084227
11.881 44.288 5 "1605" 5.79 43.911 10.598 110.69405744426
10.515 43.57 5 "1605" 5.79 43.911 10.598 38.4992820225066
11.618 44.836 5 "1605" 5.79 43.911 10.598 130.962360031995
11.294 43.806 5 "1605" 5.79 43.911 10.598 57.0116332435531
10.321 45.233 5 "1605" 5.79 43.911 10.598 148.6279345075
11.249 43.777 5 "1605" 5.79 43.911 10.598 54.292655141943
11.379 44.119 5 "1605" 5.79 43.911 10.598 66.5986972340996
11.8 46.017 5 "1605" 5.79 43.911 10.598 252.542440126777
10.58 43.669 5 "1605" 5.79 43.911 10.598 26.9479337645219
10.172 43.963 5 "1605" 5.79 43.911 10.598 34.5971522506311
10.809 43.728 5 "1605" 5.79 43.911 10.598 26.469635734229
10.883 45.543 5 "1605" 5.79 43.911 10.598 182.861148441262
10.443 43.482 5 "1605" 5.79 43.911 10.598 49.3033422010187
11.056 43.887 5 "1605" 5.79 43.911 10.598 36.7931836944913
8.793 45.659 5 "1605" 5.79 43.911 10.598 240.966643301187
11.227 43.737 5 "1605" 5.79 43.911 10.598 54.0427010625524
10.296 45.254 5 "1605" 5.79 43.911 10.598 151.237658747545
10.655 45.681 5 "1605" 5.79 43.911 10.598 196.866387801684
10.959 44.427 5 "1605" 5.79 43.911 10.598 64.1956466951214
11.714 44.353 5 "1605" 5.79 43.911 10.598 101.725741098469
11.255 43.685 5 "1605" 5.79 43.911 10.598 58.4118570710395
10.054 45.659 5 "1605" 5.79 43.911 10.598 199.052466095546
10.769 44.064 5 "1605" 5.79 43.911 10.598 21.8310741325627
10.675 43.658 5 "1605" 5.79 43.911 10.598 28.8033976967826
10.896 43.816 5 "1605" 5.79 43.911 10.598 26.1220371999809
10.89 43.833 5 "1605" 5.79 43.911 10.598 24.9617412909978
10.593 43.567 5 "1605" 5.79 43.911 10.598 38.2531638378395
10.984 46.024 5 "1605" 5.79 43.911 10.598 236.908290216197
10.558 43.653 5 "1605" 5.79 43.911 10.598 28.8674531064644
11.062 46.454 5 "1605" 5.79 43.911 10.598 285.096072868807
10.584 43.628 5 "1605" 5.79 43.911 10.598 31.4882372209018
11.311 45.192 5 "1605" 5.79 43.911 10.598 153.23456047665
9.612 44.17 5 "1605" 5.79 43.911 10.598 83.9096341830664
10.321 43.55 5 "1605" 5.79 43.911 10.598 45.8986596374803
11.388 45.387 5 "1605" 5.79 43.911 10.598 175.616823461826
10.535 43.536 5 "1605" 5.79 43.911 10.598 42.0042965701544
10.07 45.812 5 "1605" 5.79 43.911 10.598 215.437562644737
10.499 43.545 5 "1605" 5.79 43.911 10.598 41.4675014595666
11.91 44.419 5 "1605" 5.79 43.911 10.598 118.920228776717
10.69 44.96 5 "1605" 5.79 43.911 10.598 116.871946781228
10.318 46.12 5 "1605" 5.79 43.911 10.598 246.613209293332
10.775 45.152 5 "1605" 5.79 43.911 10.598 138.704215691633
10.851 44.051 5 "1605" 5.79 43.911 10.598 25.5367484098563
10.277 43.669 5 "1605" 5.79 43.911 10.598 37.2560349204735
10.093 45.737 5 "1605" 5.79 43.911 10.598 206.91007882726
10.745 43.909 5 "1605" 5.79 43.911 10.598 11.7779991549665
9.19 45.464 5 "1605" 5.79 43.911 10.598 205.442582448555
10.925 44.647 5 "1605" 5.79 43.911 10.598 85.8798492196569
10.912 44.933 5 "1605" 5.79 43.911 10.598 116.344720551703
11.67 44.621 5 "1605" 5.79 43.911 10.598 116.270492656835
11.319 44.22 5 "1605" 5.79 43.911 10.598 67.0750124692419
11.751 45.239 5 "1605" 5.79 43.911 10.598 173.621535375531
10.823 43.954 5 "1605" 5.79 43.911 10.598 18.6411504104754
10.08 45.716 5 "1605" 5.79 43.911 10.598 204.822615361157
10.695 43.634 5 "1605" 5.79 43.911 10.598 31.7704317477465
10.944 44.27 5 "1605" 5.79 43.911 10.598 48.5500738844436
10.76 43.67 5 "1605" 5.79 43.911 10.598 29.7862878750521
10.487 43.689 5 "1605" 5.79 43.911 10.598 26.2435206952148
11.041 44.678 5 "1605" 5.79 43.911 10.598 92.2866776626455
11.54 46.43 5 "1605" 5.79 43.911 10.598 289.664612120386
11.123 44.473 5 "1605" 5.79 43.911 10.598 75.2139844295759
10.327 46.017 5 "1605" 5.79 43.911 10.598 235.144699890056
13.817 45.383 5 "1605" 5.79 43.911 10.598 302.682900922764
10.9 43.692 5 "1605" 5.79 43.911 10.598 34.3572454864092
11.876 45.407 5 "1605" 5.79 43.911 10.598 194.6443916351
10.361 43.995 5 "1605" 5.79 43.911 10.598 21.1465275758416
10.77 43.604 5 "1605" 5.79 43.911 10.598 36.8258736855069
10.834 44.334 5 "1605" 5.79 43.911 10.598 50.6674844002803
10.721 43.547 5 "1605" 5.79 43.911 10.598 41.6641169458145
10.694 45.438 5 "1605" 5.79 43.911 10.598 169.964210495814
10.368 45.13 5 "1605" 5.79 43.911 10.598 136.767486873459
10.693 43.93 5 "1605" 5.79 43.911 10.598 7.89679530294629
10.617 44.204 5 "1605" 5.79 43.911 10.598 32.6154709551776
12.035 45.296 5 "1605" 5.79 43.911 10.598 191.461142959392
10.109 45.806 5 "1605" 5.79 43.911 10.598 214.209232205773
10.913 43.932 5 "1605" 5.79 43.911 10.598 25.3370136372591
10.766 44.027 5 "1605" 5.79 43.911 10.598 18.6316179042874
11.484 44.766 5 "1605" 5.79 43.911 10.598 118.335255441328
10.633 43.62 5 "1605" 5.79 43.911 10.598 32.4795566362498
11.441 43.775 5 "1605" 5.79 43.911 10.598 69.2774919416765
10.77 43.745 5 "1605" 5.79 43.911 10.598 23.0452480727561
10.795 43.686 5 "1605" 5.79 43.911 10.598 29.5960257022148
9.856 45.57 5 "1605" 5.79 43.911 10.598 193.555141630046
9.882 44.377 5 "1605" 5.79 43.911 10.598 77.1291099996794
11.805 44.698 5 "1605" 5.79 43.911 10.598 129.93246812512
11.881 45.854 5 "1605" 5.79 43.911 10.598 238.521208394332
11.096 43.88 5 "1605" 5.79 43.911 10.598 40.0521327767143
9.23 44.349 5 "1605" 5.79 43.911 10.598 119.550208604883
12.049 46.78 5 "1605" 5.79 43.911 10.598 338.556188441135
9.04 45.529 5 "1605" 5.79 43.911 10.598 217.984876190985
10.355 46.15 5 "1605" 5.79 43.911 10.598 249.696347489379
10.844 45.887 5 "1605" 5.79 43.911 10.598 220.573535866509
11.037 45.888 5 "1605" 5.79 43.911 10.598 222.53405772978
11.79 45.07 5 "1605" 5.79 43.911 10.598 159.836217040938
9.979 44.816 5 "1605" 5.79 43.911 10.598 112.017230805332
10.93 45.041 5 "1605" 5.79 43.911 10.598 128.38140948944
11.185 43.657 5 "1605" 5.79 43.911 10.598 54.9385433517162
12.05 45.754 5 "1605" 5.79 43.911 10.598 234.73914538813
10.576 43.684 5 "1605" 5.79 43.911 10.598 25.3029311732028
10.441 43.763 5 "1605" 5.79 43.911 10.598 20.7218724671057
11.902 46.783 5 "1605" 5.79 43.911 10.598 335.203541752936
10.849 43.679 5 "1605" 5.79 43.911 10.598 32.7315451948112
11.325 43.963 5 "1605" 5.79 43.911 10.598 58.4984797349797
10.887 45.52 5 "1605" 5.79 43.911 10.598 180.363697961194
10.762 43.687 5 "1605" 5.79 43.911 10.598 28.1715240386047
10.78 43.712 5 "1605" 5.79 43.911 10.598 26.5124313495518
9.21 44.334 5 "1605" 5.79 43.911 10.598 120.361055539054
10.693 43.698 5 "1605" 5.79 43.911 10.598 24.88127425518
10.45 44.759 5 "1605" 5.79 43.911 10.598 95.0251188131139
9.961 45.669 5 "1605" 5.79 43.911 10.598 201.838586174824
10.69 44.597 5 "1605" 5.79 43.911 10.598 76.6308120357616
11.355 43.995 5 "1605" 5.79 43.911 10.598 61.3134464766491
11.11 46.511 5 "1605" 5.79 43.911 10.598 291.873780946895
11.202 43.834 5 "1605" 5.79 43.911 10.598 49.1669287405288
8.849 44.426 5 "1605" 5.79 43.911 10.598 150.79167014298
9.872 46.171 5 "1605" 5.79 43.911 10.598 257.689828998259
10.1 45.688 5 "1605" 5.79 43.911 10.598 201.461114681698
9.623 44.446 5 "1605" 5.79 43.911 10.598 97.8986702836414
11.251 46.531 5 "1605" 5.79 43.911 10.598 295.782882174248
11.96 44.185 5 "1605" 5.79 43.911 10.598 113.035870170356
10.169 46.216 5 "1605" 5.79 43.911 10.598 258.508274965187
9.159 44.519 5 "1605" 5.79 43.911 10.598 133.124339854785
10.61 45.639 5 "1605" 5.79 43.911 10.598 192.147167282977
12.244 45.669 5 "1605" 5.79 43.911 10.598 234.689317557406
10.22 44.417 5 "1605" 5.79 43.911 10.598 63.8340776387426
11.304 45.651 5 "1605" 5.79 43.911 10.598 201.340983632509
8.254 45.816 5 "1605" 5.79 43.911 10.598 281.04132175353
8.825 45.818 5 "1605" 5.79 43.911 10.598 253.933911438049
10.719 43.954 5 "1605" 5.79 43.911 10.598 10.8049297160915
12.335 45.438 5 "1605" 5.79 43.911 10.598 218.37961389292
10.994 45.438 5 "1605" 5.79 43.911 10.598 172.657087421759
11.549 45.549 5 "1605" 5.79 43.911 10.598 197.018411682372
10.093 45.997 5 "1605" 5.79 43.911 10.598 235.330514747017
10.448 46.248 5 "1605" 5.79 43.911 10.598 260.129153987504
10.994 44.347 5 "1605" 5.79 43.911 10.598 57.8732873810623
11.217 44.49 5 "1605" 5.79 43.911 10.598 81.1159206688623
11.603 43.415 5 "1605" 5.79 43.911 10.598 97.8622847422604
11.492 45.094 5 "1605" 5.79 43.911 10.598 149.431505506449
9.629 44.503 5 "1605" 5.79 43.911 10.598 101.481221572834
9.024 46.187 5 "1605" 5.79 43.911 10.598 281.657080538547
12.222 46.146 5 "1605" 5.79 43.911 10.598 279.360246536951
10.042 44.979 5 "1605" 5.79 43.911 10.598 126.692356345172
9.154 44.35 5 "1605" 5.79 43.911 10.598 125.15628688738
11.947 44.172 5 "1605" 5.79 43.911 10.598 111.662743399981
11.041 43.547 5 "1605" 5.79 43.911 10.598 53.9004093965273
9.931 45.538 5 "1605" 5.79 43.911 10.598 188.430356463317
12.116 43.498 5 "1605" 5.79 43.911 10.598 130.376351747503
10.477 43.589 5 "1605" 5.79 43.911 10.598 37.1004233077329
12.138 46.54 5 "1605" 5.79 43.911 10.598 316.216864195321
11.986 43.275 5 "1605" 5.79 43.911 10.598 132.270401852185
9.911 44.928 5 "1605" 5.79 43.911 10.598 125.558179967801
10.614 45.654 5 "1605" 5.79 43.911 10.598 193.816869729642
10.821 44.954 5 "1605" 5.79 43.911 10.598 117.320042715873
9.873 45.635 5 "1605" 5.79 43.911 10.598 200.057880980193
11.323 44.269 5 "1605" 5.79 43.911 10.598 70.2658871153933
8.747 45.997 5 "1605" 5.79 43.911 10.598 273.874173519403
10.913 46.351 5 "1605" 5.79 43.911 10.598 272.437906854195
11.657 45.744 5 "1605" 5.79 43.911 10.598 220.261606377503
9.047 45.843 5 "1605" 5.79 43.911 10.598 247.145503857661
11.488 44.621 5 "1605" 5.79 43.911 10.598 106.089066579377
11.793 44.157 5 "1605" 5.79 43.911 10.598 99.3676480960298
11.466 45.232 5 "1605" 5.79 43.911 10.598 162.181434974879
13.063 43.526 5 "1605" 5.79 43.911 10.598 202.665279861346
10.662 43.533 5 "1605" 5.79 43.911 10.598 42.3451688478714
11.542 45.29 5 "1605" 5.79 43.911 10.598 170.579390684483
9.769 45.891 5 "1605" 5.79 43.911 10.598 229.64023004104
10.511 43.493 5 "1605" 5.79 43.911 10.598 47.0026947770938
11.482 46.424 5 "1605" 5.79 43.911 10.598 287.893034145791
13.858 44.854 5 "1605" 5.79 43.911 10.598 279.459795435185
9.142 44.364 5 "1605" 5.79 43.911 10.598 126.637026702734
11.723 44.276 5 "1605" 5.79 43.911 10.598 98.5841671484121
10.522 45.606 5 "1605" 5.79 43.911 10.598 188.57087639593
9.665 45.837 5 "1605" 5.79 43.911 10.598 226.424828769489
9.589 44.335 5 "1605" 5.79 43.911 10.598 93.3230633582872
9.394 44.27 5 "1605" 5.79 43.911 10.598 104.112739574437
10.677 43.524 5 "1605" 5.79 43.911 10.598 43.4982706143947
11.17 46.564 5 "1605" 5.79 43.911 10.598 298.378210486151
13.784 45.656 5 "1605" 5.79 43.911 10.598 317.567353080079
9.551 44.277 5 "1605" 5.79 43.911 10.598 92.9909190789791
11.156 44.053 5 "1605" 5.79 43.911 10.598 47.3559928369928
9.989 45.587 5 "1605" 5.79 43.911 10.598 192.466427427661
13.9 45.883 4 "1605" 5.79 43.911 10.598 340.138049367355
11.263 46.454 4 "1605" 5.79 43.911 10.598 287.528795309151
11.837 44.615 4 "1605" 5.79 43.911 10.598 125.943539714784
9.994 44.316 4 "1605" 5.79 43.911 10.598 65.9783155906531
9.73 44.63 4 "1605" 5.79 43.911 10.598 105.678570673111
9.302 46.043 4 "1605" 5.79 43.911 10.598 258.046529323917
9.026 45.258 4 "1605" 5.79 43.911 10.598 194.754867290303
9.67 45.694 4 "1605" 5.79 43.911 10.598 211.343685859906
12.134 44.147 4 "1605" 5.79 43.911 10.598 125.570429261427
11.354 46.497 4 "1605" 5.79 43.911 10.598 293.58266158047
11.417 44.889 4 "1605" 5.79 43.911 10.598 126.725784723062
10.372 46.468 4 "1605" 5.79 43.911 10.598 284.876129657559
15.05 46.283 4 "1605" 5.79 43.911 10.598 437.701647300807
10.214 45.544 4 "1605" 5.79 43.911 10.598 184.097239623658
11.242 46.412 4 "1605" 5.79 43.911 10.598 282.642254333084
11.954 46.919 4 "1605" 5.79 43.911 10.598 350.806193684279
11.142 46.55 4 "1605" 5.79 43.911 10.598 296.517338531155
